date,account_number,location_id,bu_id,segment,amount,cost_center_id,vendor_id,project_id
2023-06-30,3103,1,8,Retail,-7290.57094564242,10.0,,
2023-06-30,3202,6,6,Government,-365.11472476983516,6.0,,
2023-06-30,3302,9,3,Corporate,-284.97871069431716,6.0,,3.0
2023-06-30,3501,3,8,Retail,-197.35900068245815,9.0,7.0,
2023-06-30,3701,4,8,Corporate,-3014.542510134772,2.0,,2.0
2023-06-30,5101,9,7,Government,-149.92511461650844,8.0,,
2023-07-03,1002,1,8,Government,1514.2724234207324,,,
2023-07-03,1201,12,1,Retail,3165.4797245383297,,,
2023-07-03,1202,8,7,Government,4253.303258810489,,,
2023-07-03,2201,12,3,Corporate,-352.0511099833614,11.0,,
2023-07-03,5102,12,4,Corporate,-120.08025861519877,6.0,,
2023-07-03,5103,9,7,Government,-283.6750870070259,11.0,,
2023-07-04,1002,11,3,Corporate,4339.81704893056,,,
2023-07-04,1102,12,6,Corporate,-210.4632833995767,12.0,,
2023-07-04,1201,7,6,Government,2853.317317039292,,,
2023-07-04,1203,1,4,Corporate,4499.699295656219,,,
2023-07-04,2001,9,5,Retail,-569.6871336119906,2.0,8.0,
2023-07-04,2103,7,7,Retail,-253.84115836747378,1.0,,
2023-07-04,2202,1,2,Retail,-345.60960494134457,5.0,,
2023-07-04,3002,2,7,Corporate,-418.2214531737348,8.0,11.0,
2023-07-04,3003,12,1,Retail,-492.1242752096996,5.0,9.0,8.0
2023-07-04,3201,4,6,Corporate,-414.9183221818114,2.0,,
2023-07-04,3302,8,8,Retail,-265.4790858494977,7.0,,
2023-07-04,3303,7,7,Corporate,-59.605257240271044,1.0,,
2023-07-04,3602,11,3,Corporate,-98.42600631165189,8.0,1.0,
2023-07-04,4102,3,8,Corporate,-21.33939112307442,3.0,,
2023-07-05,1002,9,3,Corporate,4957.024954460236,,,
2023-07-05,2104,1,3,Corporate,-414.1310773141676,7.0,,
2023-07-05,2201,10,8,Corporate,-114.92221115431397,7.0,,
2023-07-05,3003,7,4,Corporate,-453.2514455118393,7.0,4.0,3.0
2023-07-05,3103,12,1,Retail,-2607.6433183368217,1.0,,
2023-07-05,3202,11,5,Government,-538.9782189850937,2.0,,
2023-07-05,3301,12,1,Retail,-146.73699353263035,4.0,,5.0
2023-07-05,3501,9,1,Retail,-347.7696234487572,10.0,10.0,
2023-07-05,3602,12,8,Corporate,-65.40551172000579,8.0,2.0,
2023-07-05,3603,3,6,Retail,-174.36420650835896,9.0,2.0,
2023-07-05,5003,1,5,Corporate,-43.157596298665936,6.0,,
2023-07-06,1003,6,8,Retail,1246.1705876395847,,,
2023-07-06,2002,9,3,Corporate,-930.6571510793354,3.0,8.0,
2023-07-06,2201,5,8,Corporate,-267.143180185843,2.0,,
2023-07-06,2202,7,3,Corporate,-258.1709759747331,5.0,,
2023-07-06,3001,1,1,Retail,-357.81534389774185,5.0,8.0,
2023-07-06,3002,2,3,Corporate,-229.13484941101075,11.0,9.0,
2023-07-06,3202,1,3,Corporate,-255.22840817120095,9.0,,
2023-07-06,3303,1,3,Corporate,-274.1412083378094,9.0,,6.0
2023-07-06,3401,2,4,Corporate,-1668.7626261832759,2.0,,
2023-07-06,3402,8,5,Corporate,-908.8463938767775,6.0,,
2023-07-06,4101,1,3,Corporate,-51.07747243081809,1.0,,
2023-07-06,4102,5,6,Corporate,-47.702392579201536,5.0,,
2023-07-06,5001,6,2,Government,-22.813201069939097,5.0,,
2023-07-06,5003,3,4,Corporate,-11.26560873961224,1.0,,
2023-07-07,1003,8,1,Retail,2833.620212122115,,,
2023-07-07,1203,2,4,Corporate,3419.2162838365275,,,
2023-07-07,2001,9,6,Corporate,-440.5032345512185,12.0,4.0,
2023-07-07,2102,6,6,Retail,-351.8174946810411,11.0,,
2023-07-07,2201,10,1,Retail,-368.6052460471109,6.0,,
2023-07-07,3302,4,1,Retail,-108.0156120954972,9.0,,
2023-07-07,5101,8,5,Corporate,-148.29094352683632,9.0,,
2023-07-07,5103,5,6,Corporate,-154.52141639892312,7.0,,
2023-07-10,1002,2,3,Corporate,3471.4366162490237,,,
2023-07-10,2003,11,4,Corporate,-645.6067690749454,12.0,8.0,
2023-07-10,2103,7,6,Retail,-680.8254018267805,10.0,,
2023-07-10,3001,1,7,Retail,-337.94957066525603,2.0,10.0,4.0
2023-07-10,3101,1,3,Corporate,-4643.628532169179,8.0,,
2023-07-10,3201,4,3,Corporate,-414.28302467663383,8.0,,
2023-07-10,3301,7,4,Corporate,-224.3740099121471,3.0,,5.0
2023-07-10,3302,7,7,Retail,-153.91214575447177,8.0,,10.0
2023-07-10,3502,11,2,Government,-478.9634115037286,6.0,11.0,
2023-07-10,4001,10,2,Corporate,-158.8478920766965,5.0,,
2023-07-10,4102,9,2,Corporate,-75.08459805341607,7.0,,
2023-07-10,5003,6,6,Retail,-36.50341165254263,1.0,,
2023-07-10,5103,11,8,Government,-139.19896021203942,5.0,,
2023-07-11,1203,10,1,Retail,2690.581364185366,,,
2023-07-11,2001,1,1,Retail,-675.8543169592311,6.0,11.0,
2023-07-11,2103,4,7,Corporate,-469.5455157239908,9.0,,
2023-07-11,3001,1,3,Corporate,-117.50952116953846,4.0,4.0,3.0
2023-07-11,3202,5,1,Retail,-372.7460549647593,11.0,,
2023-07-11,3303,7,4,Corporate,-253.32901852142083,5.0,,
2023-07-11,3602,2,8,Corporate,-107.25667682134923,1.0,10.0,
2023-07-11,3603,6,8,Retail,-190.75006890388937,11.0,3.0,
2023-07-11,4002,2,3,Corporate,-125.25129355276246,12.0,,
2023-07-11,5002,10,8,Retail,-24.792577237817103,6.0,,
2023-07-12,1201,3,8,Government,2136.4397718703885,,,
2023-07-12,1202,5,2,Corporate,3846.4522448716075,,,
2023-07-12,2104,6,3,Corporate,-347.9645345149442,6.0,,
2023-07-12,2201,7,1,Retail,-105.17512429856629,12.0,,
2023-07-12,2202,6,5,Corporate,-143.81125657655076,10.0,,
2023-07-12,3001,2,1,Retail,-422.30682812176735,7.0,3.0,7.0
2023-07-12,3201,10,6,Corporate,-427.91405841609037,8.0,,
2023-07-12,3202,4,1,Retail,-353.0075576539572,8.0,,
2023-07-12,3301,7,8,Government,-158.85713534822216,4.0,,9.0
2023-07-12,3302,12,1,Retail,-217.20280696193902,3.0,,
2023-07-12,3502,6,4,Corporate,-239.29020847235864,1.0,11.0,
2023-07-12,3601,2,8,Corporate,-195.1017448108696,4.0,6.0,
2023-07-12,3602,4,2,Government,-61.549874091517495,7.0,7.0,
2023-07-12,3702,1,8,Corporate,-2644.4699791881576,9.0,,8.0
2023-07-12,4002,7,6,Corporate,-131.31212492005687,10.0,,
2023-07-12,4003,11,6,Corporate,-63.650300844078316,9.0,,
2023-07-12,5103,7,7,Corporate,-146.48160636940906,6.0,,
2023-07-13,1201,4,7,Corporate,2029.7908729905532,,,
2023-07-13,2201,9,5,Corporate,-248.92188309211366,6.0,,
2023-07-13,3102,10,4,Corporate,-4172.123735640701,2.0,,
2023-07-13,3202,7,6,Corporate,-104.76416382637166,6.0,,
2023-07-13,3603,1,6,Corporate,-173.3302492152127,11.0,6.0,
2023-07-13,5001,4,8,Corporate,-29.53921770148505,8.0,,
2023-07-13,5003,9,6,Government,-16.717516129833967,8.0,,
2023-07-13,5101,2,2,Retail,-147.5243052422764,4.0,,
2023-07-14,1102,4,2,Government,-98.17142480773691,1.0,,
2023-07-14,2003,1,2,Corporate,-448.58049403070845,3.0,6.0,
2023-07-14,2101,2,1,Retail,-551.4336635457671,7.0,,
2023-07-14,2201,3,4,Corporate,-139.64824928990055,8.0,,
2023-07-14,2202,3,7,Retail,-395.4998630590587,1.0,,
2023-07-14,3001,7,8,Corporate,-223.23598935217524,5.0,12.0,
2023-07-14,3002,10,1,Retail,-298.7717860177067,1.0,1.0,4.0
2023-07-14,3003,12,8,Retail,-427.8822858855129,7.0,10.0,4.0
2023-07-14,3102,9,7,Corporate,-5697.6669516832735,8.0,,
2023-07-14,3103,4,6,Retail,-3155.0076100600354,4.0,,
2023-07-14,3201,2,7,Retail,-417.23560154636044,8.0,,
2023-07-14,3202,10,6,Corporate,-354.3661857549996,8.0,,
2023-07-14,3401,11,7,Government,-1755.3183261993297,9.0,,
2023-07-14,3501,2,8,Government,-441.1720381798626,4.0,1.0,
2023-07-14,3603,6,5,Retail,-183.55042555498372,5.0,10.0,
2023-07-14,5001,10,7,Corporate,-48.90059220682516,6.0,,
2023-07-14,5002,10,6,Government,-21.573310162286596,2.0,,
2023-07-15,1101,6,1,Retail,-61.40534994477673,10.0,,
2023-07-15,1102,12,1,Retail,-198.25297780246873,1.0,,
2023-07-15,2102,2,1,Retail,-555.1126821452877,6.0,,
2023-07-15,3002,11,8,Corporate,-429.656847473523,7.0,4.0,9.0
2023-07-15,3102,2,8,Government,-6715.302539522387,2.0,,
2023-07-15,3202,11,6,Government,-410.64682121731136,9.0,,
2023-07-15,3303,6,8,Retail,-198.11426551644598,4.0,,
2023-07-15,3401,4,5,Corporate,-507.35743608022835,9.0,,
2023-07-15,3402,9,1,Retail,-637.7690851587456,12.0,,
2023-07-15,3601,5,6,Retail,-139.01925291694803,4.0,10.0,
2023-07-15,4001,12,4,Corporate,-64.30423593275759,8.0,,
2023-07-15,5001,10,3,Corporate,-10.836598104936485,10.0,,
2023-07-16,1003,9,2,Corporate,2449.8530409197056,,,
2023-07-16,1101,3,6,Corporate,-220.76774917944095,7.0,,
2023-07-16,2003,5,6,Corporate,-761.6340568333128,10.0,9.0,
2023-07-16,2101,6,3,Corporate,-243.3892230991977,12.0,,
2023-07-16,2202,8,6,Corporate,-346.02204130812606,12.0,,
2023-07-16,3002,5,2,Retail,-285.42784128420317,11.0,11.0,
2023-07-16,3502,11,1,Retail,-106.56368320626729,4.0,9.0,
2023-07-16,3602,4,5,Retail,-189.8489695013025,10.0,2.0,
2023-07-16,3702,11,2,Corporate,-4881.625585760257,4.0,,3.0
2023-07-16,5001,3,2,Corporate,-49.199412273082686,6.0,,
2023-07-16,5101,2,1,Retail,-423.713595908082,1.0,,
2023-07-17,1003,8,7,Corporate,1306.4144652548403,,,
2023-07-17,1201,11,2,Retail,4654.442019278088,,,
2023-07-17,1202,7,8,Retail,1610.7465037183938,,,
2023-07-17,2001,6,6,Corporate,-463.0511022726547,10.0,12.0,
2023-07-17,2101,7,2,Corporate,-465.32513771600225,12.0,,
2023-07-17,2202,6,5,Retail,-259.42418797578534,3.0,,
2023-07-17,3001,2,8,Retail,-330.6333162774913,5.0,9.0,
2023-07-17,3003,11,1,Retail,-123.27149241410933,1.0,12.0,9.0
2023-07-17,3102,12,6,Corporate,-7102.414063114649,5.0,,
2023-07-17,3201,10,2,Government,-386.2530640028399,4.0,,
2023-07-17,3402,11,6,Retail,-601.5767838938289,7.0,,
2023-07-17,3501,7,7,Retail,-375.9992588870779,11.0,6.0,
2023-07-17,4001,4,6,Corporate,-146.64689151584386,10.0,,
2023-07-17,4101,7,4,Corporate,-54.78419830577991,12.0,,
2023-07-17,5001,4,2,Retail,-48.360163575675436,1.0,,
2023-07-17,5003,5,1,Retail,-47.5853662593977,8.0,,
2023-07-17,5102,8,8,Corporate,-221.6707075904726,4.0,,
2023-07-18,1003,2,6,Government,2245.663015524635,,,
2023-07-18,1202,1,2,Retail,1365.68074208981,,,
2023-07-18,2001,8,1,Retail,-437.72263425852066,10.0,4.0,
2023-07-18,3101,12,7,Retail,-6894.917231092241,6.0,,
2023-07-18,3302,2,1,Retail,-298.20639041238655,7.0,,2.0
2023-07-18,3303,12,8,Retail,-123.5991146589146,8.0,,9.0
2023-07-18,3601,5,5,Government,-189.03910216200916,1.0,9.0,
2023-07-18,5001,11,1,Retail,-10.411084381347749,9.0,,
2023-07-18,5102,12,2,Government,-106.23358632757339,3.0,,
2023-07-19,1101,6,8,Corporate,-166.29545876421395,7.0,,
2023-07-19,1202,4,4,Corporate,3363.0745752481653,,,
2023-07-19,2102,1,2,Corporate,-236.68405466314164,12.0,,
2023-07-19,3002,5,7,Retail,-294.00703852167766,9.0,6.0,10.0
2023-07-19,3101,6,8,Government,-2729.986364674478,8.0,,
2023-07-19,3102,2,8,Corporate,-5220.026590722362,12.0,,
2023-07-19,3303,9,5,Retail,-248.0279861842139,7.0,,
2023-07-19,3402,7,4,Corporate,-1901.803471778531,11.0,,
2023-07-19,3502,9,2,Government,-381.4529572636712,11.0,12.0,
2023-07-20,1001,10,2,Government,3924.303526938194,,,
2023-07-20,1202,12,4,Corporate,2558.887824794998,,,
2023-07-20,2003,4,4,Corporate,-332.4400341217895,6.0,3.0,
2023-07-20,3002,9,3,Corporate,-403.9846324943401,1.0,5.0,7.0
2023-07-20,3101,5,7,Corporate,-5741.776236210394,1.0,,
2023-07-20,3103,8,8,Retail,-3830.6774851563196,9.0,,
2023-07-20,3301,10,7,Government,-250.5580930956204,10.0,,9.0
2023-07-20,3603,11,6,Retail,-175.94398023422104,7.0,11.0,
2023-07-20,3701,8,3,Corporate,-2271.082929693664,6.0,,
2023-07-20,4002,6,7,Corporate,-155.19740242787987,5.0,,
2023-07-20,4102,6,3,Corporate,-52.8751877179767,6.0,,
2023-07-20,5002,9,7,Corporate,-15.806633950506559,12.0,,
2023-07-20,5003,8,4,Corporate,-19.68751872431536,1.0,,
2023-07-21,1001,9,7,Corporate,3150.930283132804,,,
2023-07-21,1003,4,1,Retail,3298.26761464019,,,
2023-07-21,1101,4,2,Retail,-210.206603030311,2.0,,
2023-07-21,2102,9,4,Corporate,-733.0354895068108,3.0,,
2023-07-21,2202,4,1,Retail,-306.61867626771203,12.0,,
2023-07-21,3001,7,6,Corporate,-445.5088886726204,10.0,8.0,4.0
2023-07-21,3002,11,4,Corporate,-466.61915370488265,5.0,5.0,
2023-07-21,3101,9,7,Retail,-5918.186009779889,8.0,,
2023-07-21,3102,4,8,Government,-2344.041541363482,6.0,,
2023-07-21,3201,2,2,Government,-403.35816500360454,9.0,,
2023-07-21,3401,7,8,Retail,-1700.2686194879539,9.0,,
2023-07-21,3501,3,8,Government,-402.0963396959478,2.0,3.0,
2023-07-21,3603,11,2,Government,-55.934404409216455,7.0,12.0,
2023-07-21,3701,6,3,Corporate,-4786.333312261958,8.0,,
2023-07-21,5001,3,8,Retail,-15.28024266655558,9.0,,
2023-07-21,5101,11,4,Corporate,-265.2322573639656,6.0,,
2023-07-21,5103,4,5,Retail,-319.05032919067975,4.0,,
2023-07-23,2002,11,3,Corporate,-777.0441165577395,11.0,10.0,
2023-07-23,3001,3,1,Retail,-397.38695295560865,10.0,3.0,8.0
2023-07-23,3003,12,2,Government,-137.1037264890429,5.0,10.0,
2023-07-23,3103,6,2,Retail,-7942.002399858906,4.0,,
2023-07-23,3201,4,1,Retail,-348.5781446784323,3.0,,
2023-07-23,3301,1,5,Corporate,-172.04305983436137,2.0,,
2023-07-23,3303,8,6,Government,-200.57971621374142,5.0,,5.0
2023-07-23,3501,9,3,Corporate,-406.8881262250084,12.0,10.0,
2023-07-23,3502,2,4,Corporate,-249.69223396721642,10.0,1.0,
2023-07-23,3601,12,1,Retail,-130.7340043533063,2.0,4.0,
2023-07-23,3602,4,1,Retail,-138.7710377273873,6.0,12.0,
2023-07-23,3603,7,8,Corporate,-107.0619349665968,4.0,1.0,
2023-07-23,3701,3,4,Corporate,-4941.48584317972,8.0,,
2023-07-23,4001,10,3,Corporate,-51.64318788632721,7.0,,
2023-07-23,4002,11,4,Corporate,-66.74544757981039,4.0,,
2023-07-23,4003,9,5,Corporate,-144.36148623364025,2.0,,
2023-07-23,5001,3,2,Retail,-28.15008129588446,2.0,,
2023-07-23,5002,6,6,Corporate,-12.070218571101258,5.0,,
2023-07-23,5003,5,3,Corporate,-41.83724518085036,1.0,,
2023-07-23,5102,8,2,Retail,-476.1823447990015,12.0,,
2023-07-24,1003,5,4,Corporate,2445.9537198609905,,,
2023-07-24,2002,5,4,Corporate,-507.9620411445646,6.0,6.0,
2023-07-24,2102,1,5,Corporate,-113.99970908046805,6.0,,
2023-07-24,3102,3,1,Retail,-2658.125054311149,3.0,,
2023-07-24,3301,2,6,Corporate,-279.7289146834284,5.0,,
2023-07-24,3502,6,6,Corporate,-183.19231682394593,9.0,9.0,
2023-07-24,3702,8,6,Corporate,-2389.894731469413,3.0,,6.0
2023-07-24,4002,7,8,Corporate,-142.71923716482493,2.0,,
2023-07-24,5001,9,5,Government,-15.472506065277749,4.0,,
2023-07-24,5102,4,7,Retail,-289.74723416019845,10.0,,
2023-07-25,1202,1,8,Corporate,4060.1138031912624,,,
2023-07-25,2103,12,2,Retail,-186.84625218827262,11.0,,
2023-07-25,2104,11,8,Retail,-255.0721620593705,9.0,,
2023-07-25,2201,9,4,Corporate,-349.5928746819052,10.0,,
2023-07-25,3002,5,5,Retail,-172.88884641134877,6.0,5.0,10.0
2023-07-25,3202,4,3,Corporate,-277.2657872409162,7.0,,
2023-07-25,3301,8,7,Corporate,-87.80285306521114,1.0,,8.0
2023-07-25,3501,8,4,Corporate,-146.43927401595658,9.0,4.0,
2023-07-25,3602,12,1,Retail,-64.08386002071893,1.0,6.0,
2023-07-25,3603,4,8,Corporate,-63.721395424923145,6.0,1.0,
2023-07-25,5001,3,2,Government,-44.675938456055434,8.0,,
2023-07-25,5101,11,6,Retail,-437.36744952841445,9.0,,
2023-07-25,5102,5,2,Government,-342.60293155255613,11.0,,
2023-07-25,5103,7,2,Corporate,-259.3319912945625,4.0,,
2023-07-26,2001,5,8,Corporate,-341.0160958926641,6.0,10.0,
2023-07-26,2104,6,6,Corporate,-321.3646226555369,4.0,,
2023-07-26,3101,5,3,Corporate,-3939.9874660047003,9.0,,
2023-07-26,3202,11,3,Corporate,-465.6624770675502,7.0,,
2023-07-26,3301,4,1,Retail,-227.63770142390769,10.0,,10.0
2023-07-26,3402,8,3,Corporate,-1510.9648215830225,8.0,,
2023-07-26,3502,4,6,Retail,-220.56789141888396,9.0,7.0,
2023-07-26,3603,8,6,Corporate,-163.65196529439123,1.0,2.0,
2023-07-26,5001,12,7,Retail,-24.441773458625626,10.0,,
2023-07-26,5102,1,5,Corporate,-107.22851025992941,8.0,,
2023-07-27,1001,3,5,Corporate,1183.6802243650523,,,
2023-07-27,1101,5,2,Corporate,-50.93947534574485,4.0,,
2023-07-27,1201,11,1,Retail,3577.1512006091207,,,
2023-07-27,2003,6,3,Corporate,-454.40204217541316,5.0,3.0,
2023-07-27,3001,8,5,Government,-136.94428267618235,11.0,8.0,8.0
2023-07-27,3302,2,2,Government,-275.6796579132845,5.0,,1.0
2023-07-27,3303,11,1,Retail,-124.62005572204629,2.0,,
2023-07-27,3402,9,4,Corporate,-1665.9589824058717,3.0,,
2023-07-27,3501,7,7,Retail,-248.52626663015806,5.0,9.0,
2023-07-27,3601,1,8,Retail,-135.54487894352604,5.0,8.0,
2023-07-27,3603,3,4,Corporate,-63.3983390122543,4.0,10.0,
2023-07-27,4002,7,3,Corporate,-70.38561138490846,4.0,,
2023-07-28,1002,1,7,Government,2380.0826664418664,,,
2023-07-28,1102,10,7,Corporate,-133.58379126433456,2.0,,
2023-07-28,2102,12,1,Retail,-788.216676097607,2.0,,
2023-07-28,2201,6,3,Corporate,-398.7938496780956,4.0,,
2023-07-28,3003,5,6,Government,-288.29778361969994,1.0,11.0,
2023-07-28,3102,9,4,Corporate,-4902.6014123850255,5.0,,
2023-07-28,3201,12,3,Corporate,-423.1020072655474,4.0,,
2023-07-28,3302,6,5,Retail,-269.2933643563177,1.0,,
2023-07-28,3401,4,7,Retail,-948.606545525852,6.0,,
2023-07-28,3402,4,4,Corporate,-681.0102514762646,8.0,,
2023-07-28,3502,2,6,Corporate,-371.0579626375295,6.0,9.0,
2023-07-28,5001,1,4,Corporate,-46.87925203997054,2.0,,
2023-07-28,5003,1,3,Corporate,-16.164014161538994,11.0,,
2023-07-31,1102,5,4,Corporate,-236.29559408890464,7.0,,
2023-07-31,1201,9,5,Corporate,973.785019716212,,,
2023-07-31,1203,3,8,Government,4086.8028934016043,,,
2023-07-31,2101,3,3,Corporate,-252.1359511727244,12.0,,
2023-07-31,3103,2,8,Retail,-7901.73856112913,10.0,,
2023-07-31,3502,10,8,Government,-298.0791867170428,2.0,4.0,
2023-07-31,3601,7,5,Government,-153.39436719231244,10.0,9.0,
2023-07-31,4101,4,4,Corporate,-26.04045131757664,4.0,,
2023-07-31,5001,12,1,Retail,-32.38748096992377,6.0,,
2023-08-01,1003,7,8,Corporate,2282.349223966936,,,
2023-08-01,1101,12,4,Corporate,-142.01675928713888,11.0,,
2023-08-01,1202,11,2,Government,1091.9789681188522,,,
2023-08-01,2101,7,7,Retail,-524.4828733084812,3.0,,
2023-08-01,2104,8,6,Retail,-438.3265251762606,4.0,,
2023-08-01,2202,5,2,Corporate,-265.93657735360836,7.0,,
2023-08-01,3001,5,7,Corporate,-498.9785646927745,3.0,10.0,9.0
2023-08-01,3003,11,4,Corporate,-437.8266784297043,10.0,11.0,
2023-08-01,3103,2,5,Retail,-2624.798365052792,1.0,,
2023-08-01,3202,2,3,Corporate,-174.73894519751275,5.0,,
2023-08-01,3301,11,8,Retail,-148.6898106069545,7.0,,6.0
2023-08-01,3302,4,3,Corporate,-140.07448446022434,9.0,,1.0
2023-08-01,4102,4,3,Corporate,-71.72507564076525,6.0,,
2023-08-01,5001,12,1,Retail,-23.052054360377127,10.0,,
2023-08-01,5002,5,5,Government,-43.98753794928948,3.0,,
2023-08-01,5102,8,1,Retail,-273.3375689591751,6.0,,
2023-08-01,5103,9,2,Corporate,-461.60972132155484,10.0,,
2023-08-02,1101,7,6,Government,-137.89401705710532,11.0,,
2023-08-02,1102,5,6,Retail,-175.41202717238485,9.0,,
2023-08-02,2001,1,7,Corporate,-515.6915135898748,8.0,11.0,
2023-08-02,2003,9,4,Corporate,-586.0944329215638,11.0,9.0,
2023-08-02,2101,3,2,Retail,-366.4049122458174,10.0,,
2023-08-02,3303,7,1,Retail,-120.29523908161818,4.0,,4.0
2023-08-02,3401,11,3,Corporate,-905.981698505341,4.0,,
2023-08-02,3601,12,8,Government,-100.42848421245758,8.0,11.0,
2023-08-02,3702,9,4,Corporate,-2692.8411660110546,4.0,,
2023-08-02,4101,11,4,Corporate,-26.707917854847892,2.0,,
2023-08-02,5002,6,3,Corporate,-22.316996323671606,1.0,,
2023-08-02,5102,10,5,Government,-178.7922470802534,5.0,,
2023-08-03,1203,4,5,Corporate,2881.8969309527906,,,
2023-08-03,2104,11,2,Retail,-187.6600462476648,12.0,,
2023-08-03,3001,3,3,Corporate,-438.469369310579,11.0,10.0,
2023-08-03,3002,2,8,Government,-200.5593361791361,3.0,9.0,
2023-08-03,3401,11,3,Corporate,-911.9131307615833,9.0,,
2023-08-03,5002,8,2,Retail,-44.263255510549,7.0,,
2023-08-03,5003,12,2,Corporate,-28.369270686906546,6.0,,
2023-08-04,1201,11,4,Corporate,3446.8666384193943,,,
2023-08-04,2003,12,4,Corporate,-591.2025664525261,8.0,2.0,
2023-08-04,2101,8,4,Corporate,-725.2995196921371,10.0,,
2023-08-04,2104,11,7,Retail,-650.172215761024,4.0,,
2023-08-04,2202,12,1,Retail,-140.7155929714919,2.0,,
2023-08-04,3001,5,2,Government,-349.6155591354584,7.0,8.0,1.0
2023-08-04,3003,8,8,Corporate,-143.02698466913432,9.0,2.0,
2023-08-04,3101,1,3,Corporate,-7391.987095204418,10.0,,
2023-08-04,3401,5,3,Corporate,-994.5199012538276,7.0,,
2023-08-04,3501,11,2,Government,-175.86699696966576,3.0,4.0,
2023-08-04,3502,1,7,Government,-175.01761983875508,12.0,7.0,
2023-08-04,4002,12,2,Corporate,-72.27037920687594,12.0,,
2023-08-04,5102,8,3,Corporate,-108.7387511663843,2.0,,
2023-08-04,5103,3,7,Corporate,-171.72479916229923,5.0,,
2023-08-07,1002,10,3,Corporate,1284.8003938979925,,,
2023-08-07,1102,3,8,Government,-77.60233965828382,10.0,,
2023-08-07,2003,8,3,Corporate,-868.4807818237525,6.0,2.0,
2023-08-07,2104,2,5,Retail,-702.5916158372434,11.0,,
2023-08-07,3002,1,3,Corporate,-116.68574874221054,7.0,9.0,7.0
2023-08-07,3003,5,2,Government,-419.16627400902445,1.0,2.0,
2023-08-07,3402,3,3,Corporate,-1908.8272362729952,5.0,,
2023-08-07,3501,2,8,Corporate,-240.3242861454027,11.0,12.0,
2023-08-07,3502,7,6,Government,-421.3068534287279,11.0,10.0,
2023-08-07,3601,2,1,Retail,-150.35319593177306,5.0,12.0,
2023-08-07,3602,2,7,Corporate,-129.3057757200025,7.0,1.0,
2023-08-07,3702,7,3,Corporate,-3202.6557622582636,2.0,,1.0
2023-08-07,5102,10,7,Retail,-200.98867205514506,4.0,,
2023-08-08,1101,6,6,Corporate,-149.44788393794914,8.0,,
2023-08-08,1202,8,2,Government,2479.317030391836,,,
2023-08-08,2201,9,8,Retail,-343.69082129027936,9.0,,
2023-08-08,3102,10,8,Government,-4460.134371802402,8.0,,
2023-08-08,3201,10,3,Corporate,-319.0930598308457,9.0,,
2023-08-08,3602,5,4,Corporate,-154.35345852801152,3.0,4.0,
2023-08-08,3702,1,4,Corporate,-1175.3372644469177,5.0,,3.0
2023-08-08,4002,2,2,Corporate,-128.78674073470438,7.0,,
2023-08-08,5001,9,8,Corporate,-35.89888594944595,12.0,,
2023-08-08,5002,12,6,Government,-48.605363747318975,3.0,,
2023-08-08,5003,10,4,Corporate,-24.772512467507344,10.0,,
2023-08-09,1002,10,7,Government,2102.541480064778,,,
2023-08-09,1003,6,4,Corporate,4201.640253300414,,,
2023-08-09,1201,11,3,Corporate,2340.3587330446117,,,
2023-08-09,2001,7,1,Retail,-442.18052289924196,5.0,1.0,
2023-08-09,2002,10,5,Corporate,-440.1370471340633,5.0,6.0,
2023-08-09,2202,6,6,Retail,-200.1175868548111,6.0,,
2023-08-09,3102,11,7,Government,-7582.110380442215,7.0,,
2023-08-09,3201,2,6,Retail,-523.6515947767195,9.0,,
2023-08-09,3202,6,8,Government,-212.86662790614315,3.0,,
2023-08-09,3702,6,4,Corporate,-4110.727163143095,7.0,,
2023-08-09,4002,3,3,Corporate,-189.5972493472105,8.0,,
2023-08-09,4003,4,7,Corporate,-182.35306582786473,10.0,,
2023-08-09,4102,4,2,Corporate,-54.67186259676084,2.0,,
2023-08-09,5101,7,1,Retail,-312.75918222015787,5.0,,
2023-08-10,1002,12,7,Government,4006.212225396105,,,
2023-08-10,1003,2,2,Government,4448.203427904511,,,
2023-08-10,1201,1,6,Government,4064.904898297186,,,
2023-08-10,1202,5,3,Corporate,1009.2809786887494,,,
2023-08-10,3002,9,6,Retail,-220.55479949651192,7.0,10.0,3.0
2023-08-10,3102,10,6,Retail,-4958.717335806782,7.0,,
2023-08-10,3201,9,8,Retail,-224.4231481772108,11.0,,
2023-08-10,3402,7,7,Corporate,-1521.1834461690912,6.0,,
2023-08-10,3701,11,4,Corporate,-4113.563247043397,7.0,,
2023-08-10,5002,8,8,Retail,-32.128753478744876,8.0,,
2023-08-10,5101,4,5,Government,-149.9764143324229,5.0,,
2023-08-11,1101,12,4,Corporate,-226.1572043231285,10.0,,
2023-08-11,1102,6,8,Retail,-77.5688147500077,11.0,,
2023-08-11,2103,6,3,Corporate,-789.7681809776702,10.0,,
2023-08-11,2201,2,8,Retail,-69.34212340062578,8.0,,
2023-08-11,3101,7,8,Corporate,-6796.137902256825,8.0,,
2023-08-11,3103,1,3,Corporate,-7894.714623064098,10.0,,
2023-08-11,3302,2,4,Corporate,-125.66855742052107,5.0,,4.0
2023-08-11,3401,7,4,Corporate,-1016.2484185738921,10.0,,
2023-08-11,3402,1,5,Retail,-772.0588382950766,10.0,,
2023-08-11,3601,10,5,Corporate,-179.03345510927855,5.0,10.0,
2023-08-11,3602,2,5,Corporate,-90.10366363362185,4.0,2.0,
